"VPSLLW ymm1 {k1}{z}, ymm2/m256, imm8",EVEX.NDD.256.66.0F.WIG 71 /6 ib,AVX512VL AVX512BW,EVEX.vvvv (w),ModRM:r/m (R),Imm8,NA
"VPSLLW zmm1 {k1}{z}, zmm2/m512, imm8",EVEX.NDD.512.66.0F.WIG 71 /6 ib,AVX512BW,EVEX.vvvv (w),ModRM:r/m (R),Imm8,NA
"VPSLLD xmm1 {k1}{z}, xmm2, xmm3/m128",EVEX.NDS.128.66.0F.W0 F2 /r,AVX512VL AVX512F,ModRM:reg (w),VEX.vvvv (r),ModRM:r/m (r),NA
"VPSLLD ymm1 {k1}{z}, ymm2, xmm3/m128",EVEX.NDS.256.66.0F.W0 F2 /r,AVX512VL AVX512F,ModRM:reg (w),VEX.vvvv (r),ModRM:r/m (r),NA
"VPSLLD zmm1 {k1}{z}, zmm2, xmm3/m128",EVEX.NDS.512.66.0F.W0 F2 /r,AVX512F,ModRM:reg (w),VEX.vvvv (r),ModRM:r/m (r),NA
"VPSLLD xmm1 {k1}{z}, xmm2/m128/m32bcst, imm8",EVEX.NDD.128.66.0F.W0 72 /6 ib,AVX512VL AVX512F,EVEX.vvvv (w),ModRM:r/m (R),Imm8,NA
"VPSLLD ymm1 {k1}{z}, ymm2/m256/m32bcst, imm8",EVEX.NDD.256.66.0F.W0 72 /6 ib,AVX512VL AVX512F,EVEX.vvvv (w),ModRM:r/m (R),Imm8,NA
"VPSLLD zmm1 {k1}{z}, zmm2/m512/m32bcst, imm8",EVEX.NDD.512.66.0F.W0 72 /6 ib,AVX512F,EVEX.vvvv (w),ModRM:r/m (R),Imm8,NA
"VPSLLQ xmm1 {k1}{z}, xmm2, xmm3/m128",EVEX.NDS.128.66.0F.W1 F3 /r,AVX512VL AVX512F,ModRM:reg (w),VEX.vvvv (r),ModRM:r/m (r),NA
"VPSLLQ ymm1 {k1}{z}, ymm2, xmm3/m128",EVEX.NDS.256.66.0F.W1 F3 /r,AVX512VL AVX512F,ModRM:reg (w),VEX.vvvv (r),ModRM:r/m (r),NA
"VPSLLQ zmm1 {k1}{z}, zmm2, xmm3/m128",EVEX.NDS.512.66.0F.W1 F3 /r,AVX512F,ModRM:reg (w),VEX.vvvv (r),ModRM:r/m (r),NA
"PSRAW mm,mm/m64",NP 0F E1 /r,MMX,"ModRM:reg (r, w)",ModRM:r/m (r),NA,NA
"PSRAW xmm1,xmm2/m128",66 0F E1 /r,SSE2,"ModRM:reg (r, w)",ModRM:r/m (r),NA,NA
"PSRAW mm,imm8",NP 0F 71 /4 ib,MMX,"ModRM:r/m (r, w)",imm8,NA,NA
"PSRAW xmm1,imm8",66 0F 71 /4 ib,SSE2,"ModRM:r/m (r, w)",imm8,NA,NA
"PSRAD mm,mm/m64",NP 0F E2 /r,MMX,"ModRM:reg (r, w)",ModRM:r/m (r),,NA
"PSRAD xmm1,xmm2/m128",66 0F E2 /r,SSE2,"ModRM:reg (r, w)",ModRM:r/m (r),,NA
"PSRAD mm,imm8",NP 0F 72 /4 ib,MMX,"ModRM:r/m (r, w)",imm8,NA,NA
"PSRAD xmm1,imm8",66 0F 72 /4 ib,SSE2,"ModRM:r/m (r, w)",imm8,NA,NA
"VPSRAW xmm1,xmm2,xmm3/m128",VEX.NDS.128.66.0F.WIG E1 /r,AVX,ModRM:reg (w),VEX.vvvv (r),ModRM:r/m (r),NA
"VPSRAW xmm1,xmm2,imm8",VEX.NDD.128.66.0F.WIG 71 /4 ib,AVX,VEX.vvvv (w),ModRM:r/m (r),imm8,NA
"VPSRAD xmm1,xmm2,xmm3/m128",VEX.NDS.128.66.0F.WIG E2 /r,AVX,ModRM:reg (w),VEX.vvvv (r),ModRM:r/m (r),NA
"VPSRAD xmm1,xmm2,imm8",VEX.NDD.128.66.0F.WIG 72 /4 ib,AVX,VEX.vvvv (w),ModRM:r/m (r),imm8,NA
"VPSRAW ymm1,ymm2,xmm3/m128",VEX.NDS.256.66.0F.WIG E1 /r,AVX2,ModRM:reg (w),VEX.vvvv (r),ModRM:r/m (r),NA
"VPSRAW ymm1,ymm2,imm8",VEX.NDD.256.66.0F.WIG 71 /4 ib,AVX2,VEX.vvvv (w),ModRM:r/m (r),imm8,NA
"VPSRAD ymm1,ymm2,xmm3/m128",VEX.NDS.256.66.0F.WIG E2 /r,AVX2,ModRM:reg (w),VEX.vvvv (r),ModRM:r/m (r),NA
"VPSRAD ymm1,ymm2,imm8",VEX.NDD.256.66.0F.WIG 72 /4 ib,AVX2,VEX.vvvv (w),ModRM:r/m (r),imm8,NA
"VPSRAW xmm1 {k1}{z},xmm2,xmm3/m128",EVEX.NDS.128.66.0F.WIG E1 /r,AVX512VL AVX512BW,ModRM:reg (w),EVEX.vvvv (r),ModRM:r/m (r),NA
"VPSRAW ymm1 {k1}{z},ymm2,xmm3/m128",EVEX.NDS.256.66.0F.WIG E1 /r,AVX512VL AVX512BW,ModRM:reg (w),EVEX.vvvv (r),ModRM:r/m (r),NA
"VPSRAW zmm1 {k1}{z},zmm2,xmm3/m128",EVEX.NDS.512.66.0F.WIG E1 /r,AVX512BW,ModRM:reg (w),EVEX.vvvv (r),ModRM:r/m (r),NA
"VPSRAW xmm1 {k1}{z},xmm2/m128,imm8",EVEX.NDD.128.66.0F.WIG 71 /4 ib,AVX512VL AVX512BW,EVEX.vvvv (w),ModRM:r/m (r),imm8,NA
"VPSRAW ymm1 {k1}{z},ymm2/m256,imm8",EVEX.NDD.256.66.0F.WIG 71 /4 ib,AVX512VL AVX512BW,EVEX.vvvv (w),ModRM:r/m (r),imm8,NA
"VPSRAW zmm1 {k1}{z},zmm2/m512,imm8",EVEX.NDD.512.66.0F.WIG 71 /4 ib,AVX512BW,EVEX.vvvv (w),ModRM:r/m (r),imm8,NA
"VPSRAD xmm1 {k1}{z},xmm2,xmm3/m128",EVEX.NDS.128.66.0F.W0 E2 /r,AVX512VL AVX512F,ModRM:reg (w),EVEX.vvvv (r),ModRM:r/m (r),NA
"VPSRAD ymm1 {k1}{z},ymm2,xmm3/m128",EVEX.NDS.256.66.0F.W0 E2 /r,AVX512VL AVX512F,ModRM:reg (w),EVEX.vvvv (r),ModRM:r/m (r),NA
"VPSRAD zmm1 {k1}{z},zmm2,xmm3/m128",EVEX.NDS.512.66.0F.W0 E2 /r,AVX512F,ModRM:reg (w),EVEX.vvvv (r),ModRM:r/m (r),NA
"VPSRAD xmm1 {k1}{z},xmm2/m128/m32bcst,imm8",EVEX.NDD.128.66.0F.W0 72 /4 ib,AVX512VL AVX512F,EVEX.vvvv (w),ModRM:r/m (r),imm8,NA
"VPSRAD ymm1 {k1}{z},ymm2/m256/m32bcst,imm8",EVEX.NDD.256.66.0F.W0 72 /4 ib,AVX512VL AVX512F,EVEX.vvvv (w),ModRM:r/m (r),imm8,NA
"VPSRAD zmm1 {k1}{z},zmm2/m512/m32bcst,imm8",EVEX.NDD.512.66.0F.W0 72 /4 ib,AVX512F,EVEX.vvvv (w),ModRM:r/m (r),imm8,NA
"VPSRAQ xmm1 {k1}{z},xmm2,xmm3/m128",EVEX.NDS.128.66.0F.W1 E2 /r,AVX512VL AVX512F,ModRM:reg (w),EVEX.vvvv (r),ModRM:r/m (r),NA
"VPSRAQ ymm1 {k1}{z},ymm2,xmm3/m128",EVEX.NDS.256.66.0F.W1 E2 /r,AVX512VL AVX512F,ModRM:reg (w),EVEX.vvvv (r),ModRM:r/m (r),NA
"VPSRAQ zmm1 {k1}{z},zmm2,xmm3/m128",EVEX.NDS.512.66.0F.W1 E2 /r,AVX512F,ModRM:reg (w),EVEX.vvvv (r),ModRM:r/m (r),NA
"VPSRAQ xmm1 {k1}{z},xmm2/m128/m64bcst,imm8",EVEX.NDD.128.66.0F.W1 72 /4 ib,AVX512VL AVX512F,EVEX.vvvv (w),ModRM:r/m (r),imm8,NA
"VPSRAQ ymm1 {k1}{z},ymm2/m256/m64bcst,imm8",EVEX.NDD.256.66.0F.W1 72 /4 ib,AVX512VL AVX512F,EVEX.vvvv (w),ModRM:r/m (r),imm8,NA
"VPSRAQ zmm1 {k1}{z},zmm2/m512/m64bcst,imm8",EVEX.NDD.512.66.0F.W1 72 /4 ib,AVX512F,EVEX.vvvv (w),ModRM:r/m (r),imm8,NA
"PSRLDQ xmm1, imm8",66 0F 73 /3 ib,SSE2,"ModRM:r/m (r, w)",imm8,NA,NA
"VPSRLDQ xmm1, xmm2, imm8",VEX.NDD.128.66.0F.WIG 73 /3 ib,AVX,VEX.vvvv (w),ModRM:r/m (r),imm8,NA
"VPSRLDQ ymm1, ymm2, imm8",VEX.NDD.256.66.0F.WIG 73 /3 ib,AVX2,VEX.vvvv (w),ModRM:r/m (r),imm8,NA
"VPSRLDQ xmm1, xmm2/m128, imm8",EVEX.NDD.128.66.0F.WIG 73 /3 ib,AVX512VL AVX512BW,EVEX.vvvv (w),ModRM:r/m (R),Imm8,NA
"VPSRLDQ ymm1, ymm2/m256, imm8",EVEX.NDD.256.66.0F.WIG 73 /3 ib,AVX512VL AVX512BW,EVEX.vvvv (w),ModRM:r/m (R),Imm8,NA
"VPSRLDQ zmm1, zmm2/m512, imm8",EVEX.NDD.512.66.0F.WIG 73 /3 ib,AVX512BW,EVEX.vvvv (w),ModRM:r/m (R),Imm8,NA
"PSRLW mm, mm/m64",NP 0F D1 /r,MMX,"ModRM:reg (r, w)",ModRM:r/m (r),NA,NA
"PSRLW xmm1, xmm2/m128",66 0F D1 /r,SSE2,"ModRM:reg (r, w)",ModRM:r/m (r),NA,NA
"PSRLW mm, imm8",NP 0F 71 /2 ib,MMX,"ModRM:r/m (r, w)",imm8,NA,NA
"PSRLW xmm1, imm8",66 0F 71 /2 ib,SSE2,"ModRM:r/m (r, w)",imm8,NA,NA
"PSRLD mm, mm/m64",NP 0F D2 /r,MMX,"ModRM:reg (r, w)",ModRM:r/m (r),NA,NA
"PSRLD xmm1, xmm2/m128",66 0F D2 /r,SSE2,"ModRM:reg (r, w)",ModRM:r/m (r),NA,NA
"PSRLD mm, imm8",NP 0F 72 /2 ib,MMX,"ModRM:r/m (r, w)",imm8,NA,NA
"PSRLD xmm1, imm8",66 0F 72 /2 ib,SSE2,"ModRM:r/m (r, w)",imm8,NA,NA
"PSRLQ mm, mm/m64",NP 0F D3 /r,MMX,"ModRM:reg (r, w)",ModRM:r/m (r),NA,NA
"PSRLQ xmm1, xmm2/m128",66 0F D3 /r,SSE2,"ModRM:reg (r, w)",ModRM:r/m (r),NA,NA
"PSRLQ mm, imm8",NP 0F 73 /2 ib,MMX,"ModRM:r/m (r, w)",imm8,NA,NA
"PSRLQ xmm1, imm8",66 0F 73 /2 ib,SSE2,"ModRM:r/m (r, w)",imm8,NA,NA
"VPSRLW xmm1, xmm2, xmm3/m128",VEX.NDS.128.66.0F.WIG D1 /r,AVX,ModRM:reg (w),VEX.vvvv (r),ModRM:r/m (r),NA
"VPSRLW xmm1, xmm2, imm8",VEX.NDD.128.66.0F.WIG 71 /2 ib,AVX,VEX.vvvv (w),ModRM:r/m (r),imm8,NA
"VPSRLD xmm1, xmm2, xmm3/m128",VEX.NDS.128.66.0F.WIG D2 /r,AVX,ModRM:reg (w),VEX.vvvv (r),ModRM:r/m (r),NA
"VPSRLD xmm1, xmm2, imm8",VEX.NDD.128.66.0F.WIG 72 /2 ib,AVX,VEX.vvvv (w),ModRM:r/m (r),imm8,NA
"VPSRLQ xmm1, xmm2, xmm3/m128",VEX.NDS.128.66.0F.WIG D3 /r,AVX,ModRM:reg (w),VEX.vvvv (r),ModRM:r/m (r),NA
"VPSRLQ xmm1, xmm2, imm8",VEX.NDD.128.66.0F.WIG 73 /2 ib,AVX,VEX.vvvv (w),ModRM:r/m (r),imm8,NA
"VPSRLW ymm1, ymm2, xmm3/m128",VEX.NDS.256.66.0F.WIG D1 /r,AVX2,ModRM:reg (w),VEX.vvvv (r),ModRM:r/m (r),NA
"VPSRLW ymm1, ymm2, imm8",VEX.NDD.256.66.0F.WIG 71 /2 ib,AVX2,VEX.vvvv (w),ModRM:r/m (r),imm8,NA
"VPSRLD ymm1, ymm2, xmm3/m128",VEX.NDS.256.66.0F.WIG D2 /r,AVX2,ModRM:reg (w),VEX.vvvv (r),ModRM:r/m (r),NA
"VPSRLD ymm1, ymm2, imm8",VEX.NDD.256.66.0F.WIG 72 /2 ib,AVX2,VEX.vvvv (w),ModRM:r/m (r),imm8,NA
"VPSRLQ ymm1, ymm2, xmm3/m128",VEX.NDS.256.66.0F.WIG D3 /r,AVX2,ModRM:reg (w),VEX.vvvv (r),ModRM:r/m (r),NA
"VPSRLQ ymm1, ymm2, imm8",VEX.NDD.256.66.0F.WIG 73 /2 ib,AVX2,VEX.vvvv (w),ModRM:r/m (r),imm8,NA
"VPSRLW xmm1 {k1}{z}, xmm2, xmm3/m128",EVEX.NDS.128.66.0F.WIG D1 /r,AVX512VL AVX512BW,ModRM:reg (w),VEX.vvvv (r),ModRM:r/m (r),NA
"VPSRLW ymm1 {k1}{z}, ymm2, xmm3/m128",EVEX.NDS.256.66.0F.WIG D1 /r,AVX512VL AVX512BW,ModRM:reg (w),VEX.vvvv (r),ModRM:r/m (r),NA
"VPSRLW zmm1 {k1}{z}, zmm2, xmm3/m128",EVEX.NDS.512.66.0F.WIG D1 /r,AVX512BW,ModRM:reg (w),VEX.vvvv (r),ModRM:r/m (r),NA
"VPSRLW xmm1 {k1}{z}, xmm2/m128, imm8",EVEX.NDD.128.66.0F.WIG 71 /2 ib,AVX512VL AVX512BW,EVEX.vvvv (w),ModRM:r/m (R),Imm8,NA
"VPSRLW ymm1 {k1}{z}, ymm2/m256, imm8",EVEX.NDD.256.66.0F.WIG 71 /2 ib,AVX512VL AVX512BW,EVEX.vvvv (w),ModRM:r/m (R),Imm8,NA
"VPSRLW zmm1 {k1}{z}, zmm2/m512, imm8",EVEX.NDD.512.66.0F.WIG 71 /2 ib,AVX512BW,EVEX.vvvv (w),ModRM:r/m (R),Imm8,NA
"VPSRLD xmm1 {k1}{z}, xmm2, xmm3/m128",EVEX.NDS.128.66.0F.W0 D2 /r,AVX512VL AVX512F,ModRM:reg (w),VEX.vvvv (r),ModRM:r/m (r),NA
"VPSRLD ymm1 {k1}{z}, ymm2, xmm3/m128",EVEX.NDS.256.66.0F.W0 D2 /r,AVX512VL AVX512F,ModRM:reg (w),VEX.vvvv (r),ModRM:r/m (r),NA
"VPSRLD zmm1 {k1}{z}, zmm2, xmm3/m128",EVEX.NDS.512.66.0F.W0 D2 /r,AVX512F,ModRM:reg (w),VEX.vvvv (r),ModRM:r/m (r),NA
"VPSRLD xmm1 {k1}{z}, xmm2/m128/m32bcst, imm8",EVEX.NDD.128.66.0F.W0 72 /2 ib,AVX512VL AVX512F,EVEX.vvvv (w),ModRM:r/m (R),Imm8,NA
"VPSRLD ymm1 {k1}{z}, ymm2/m256/m32bcst, imm8",EVEX.NDD.256.66.0F.W0 72 /2 ib,AVX512VL AVX512F,EVEX.vvvv (w),ModRM:r/m (R),Imm8,NA
"VPSRLD zmm1 {k1}{z}, zmm2/m512/m32bcst, imm8",EVEX.NDD.512.66.0F.W0 72 /2 ib,AVX512F,EVEX.vvvv (w),ModRM:r/m (R),Imm8,NA
"VPSRLQ xmm1 {k1}{z}, xmm2, xmm3/m128",EVEX.NDS.128.66.0F.W1 D3 /r,AVX512VL AVX512F,ModRM:reg (w),VEX.vvvv (r),ModRM:r/m (r),NA
"VPSRLQ ymm1 {k1}{z}, ymm2, xmm3/m128",EVEX.NDS.256.66.0F.W1 D3 /r,AVX512VL AVX512F,ModRM:reg (w),VEX.vvvv (r),ModRM:r/m (r),NA
"VPSRLQ zmm1 {k1}{z}, zmm2, xmm3/m128",EVEX.NDS.512.66.0F.W1 D3 /r,AVX512F,ModRM:reg (w),VEX.vvvv (r),ModRM:r/m (r),NA
"PSUBB mm, mm/m64",NP 0F F8 /r,MMX,"ModRM:reg (r, w)",ModRM:r/m (r),NA,NA
"PSUBB xmm1, xmm2/m128",66 0F F8 /r,SSE2,"ModRM:reg (r, w)",ModRM:r/m (r),NA,NA
"PSUBW mm, mm/m64",NP 0F F9 /r,MMX,"ModRM:reg (r, w)",ModRM:r/m (r),NA,NA
"PSUBW xmm1, xmm2/m128",66 0F F9 /r,SSE2,"ModRM:reg (r, w)",ModRM:r/m (r),NA,NA
"PSUBD mm, mm/m64",NP 0F FA /r,MMX,"ModRM:reg (r, w)",ModRM:r/m (r),NA,NA
"PSUBD xmm1, xmm2/m128",66 0F FA /r,SSE2,"ModRM:reg (r, w)",ModRM:r/m (r),NA,NA
"VPSUBB xmm1, xmm2, xmm3/m128",VEX.NDS.128.66.0F.WIG F8 /r,AVX,ModRM:reg (w),VEX.vvvv (r),ModRM:r/m (r),NA
"VPSUBW xmm1, xmm2, xmm3/m128",VEX.NDS.128.66.0F.WIG F9 /r,AVX,ModRM:reg (w),VEX.vvvv (r),ModRM:r/m (r),NA
"VPSUBD xmm1, xmm2, xmm3/m128",VEX.NDS.128.66.0F.WIG FA /r,AVX,ModRM:reg (w),VEX.vvvv (r),ModRM:r/m (r),NA
"VPSUBB ymm1, ymm2, ymm3/m256",VEX.NDS.256.66.0F.WIG F8 /r,AVX2,ModRM:reg (w),VEX.vvvv (r),ModRM:r/m (r),NA
"VPSUBW ymm1, ymm2, ymm3/m256",VEX.NDS.256.66.0F.WIG F9 /r,AVX2,ModRM:reg (w),VEX.vvvv (r),ModRM:r/m (r),NA
"VPSUBD ymm1, ymm2, ymm3/m256",VEX.NDS.256.66.0F.WIG FA /r,AVX2,ModRM:reg (w),VEX.vvvv (r),ModRM:r/m (r),NA
"VPSUBB xmm1 {k1}{z}, xmm2, xmm3/m128",EVEX.NDS.128.66.0F.WIG F8 /r,AVX512VL AVX512BW,ModRM:reg (w),EVEX.vvvv (r),ModRM:r/m (r),NA
"VPSUBB ymm1 {k1}{z}, ymm2, ymm3/m256",EVEX.NDS.256.66.0F.WIG F8 /r,AVX512VL AVX512BW,ModRM:reg (w),EVEX.vvvv (r),ModRM:r/m (r),NA
"VPSUBB zmm1 {k1}{z}, zmm2, zmm3/m512",EVEX.NDS.512.66.0F.WIG F8 /r,AVX512BW,ModRM:reg (w),EVEX.vvvv (r),ModRM:r/m (r),NA
"VPSUBW xmm1 {k1}{z}, xmm2, xmm3/m128",EVEX.NDS.128.66.0F.WIG F9 /r,AVX512VL AVX512BW,ModRM:reg (w),EVEX.vvvv (r),ModRM:r/m (r),NA
"VPSUBW ymm1 {k1}{z}, ymm2, ymm3/m256",EVEX.NDS.256.66.0F.WIG F9 /r,AVX512VL AVX512BW,ModRM:reg (w),EVEX.vvvv (r),ModRM:r/m (r),NA
"VPSUBW zmm1 {k1}{z}, zmm2, zmm3/m512",EVEX.NDS.512.66.0F.WIG F9 /r,AVX512BW,ModRM:reg (w),EVEX.vvvv (r),ModRM:r/m (r),NA
"PSUBQ mm1, mm2/m64",NP 0F FB /r,SSE2,"ModRM:reg (r, w)",ModRM:r/m (r),NA,NA
"PSUBQ xmm1, xmm2/m128",66 0F FB /r,SSE2,"ModRM:reg (r, w)",ModRM:r/m (r),NA,NA
"VPSUBQ xmm1, xmm2, xmm3/m128",VEX.NDS.128.66.0F.WIG FB /r,AVX,ModRM:reg (w),VEX.vvvv (r),ModRM:r/m (r),NA
"VPSUBQ ymm1, ymm2, ymm3/m256",VEX.NDS.256.66.0F.WIG FB /r,AVX2,ModRM:reg (w),VEX.vvvv (r),ModRM:r/m (r),NA
"VPSUBQ xmm1 {k1}{z}, xmm2, xmm3/m128/m64bcst",EVEX.NDS.128.66.0F.W1 FB /r,AVX512VL AVX512F,ModRM:reg (w),EVEX.vvvv (r),ModRM:r/m (r),NA
"VPSUBQ ymm1 {k1}{z}, ymm2, ymm3/m256/m64bcst",EVEX.NDS.256.66.0F.W1 FB /r,AVX512VL AVX512F,ModRM:reg (w),EVEX.vvvv (r),ModRM:r/m (r),NA
"VPSUBQ zmm1 {k1}{z}, zmm2, zmm3/m512/m64bcst",EVEX.NDS.512.66.0F.W1 FB /r,AVX512F,ModRM:reg (w),EVEX.vvvv (r),ModRM:r/m (r),NA
"PSUBSB mm, mm/m64",NP 0F E8 /r,MMX,"ModRM:reg (r, w)",ModRM:r/m (r),NA,NA
"PSUBSB xmm1, xmm2/m128",66 0F E8 /r,SSE2,"ModRM:reg (r, w)",ModRM:r/m (r),NA,NA
"PSUBSW mm, mm/m64",NP 0F E9 /r,MMX,"ModRM:reg (r, w)",ModRM:r/m (r),NA,NA
"PSUBSW xmm1, xmm2/m128",66 0F E9 /r,SSE2,"ModRM:reg (r, w)",ModRM:r/m (r),NA,NA
"VPSUBSB xmm1, xmm2, xmm3/m128",VEX.NDS.128.66.0F.WIG E8 /r,AVX,ModRM:reg (w),VEX.vvvv (r),ModRM:r/m (r),NA
"VPSUBSW xmm1, xmm2, xmm3/m128",VEX.NDS.128.66.0F.WIG E9 /r,AVX,ModRM:reg (w),VEX.vvvv (r),ModRM:r/m (r),NA
"VPSUBSB ymm1, ymm2, ymm3/m256",VEX.NDS.256.66.0F.WIG E8 /r,AVX2,ModRM:reg (w),VEX.vvvv (r),ModRM:r/m (r),NA
"VPSUBSW ymm1, ymm2, ymm3/m256",VEX.NDS.256.66.0F.WIG E9 /r,AVX2,ModRM:reg (w),VEX.vvvv (r),ModRM:r/m (r),NA
"VPSUBSB xmm1 {k1}{z}, xmm2, xmm3/m128",EVEX.NDS.128.66.0F.WIG E8 /r,AVX512VL AVX512BW,ModRM:reg (w),EVEX.vvvv (r),ModRM:r/m (r),NA
"VPSUBSB ymm1 {k1}{z}, ymm2, ymm3/m256",EVEX.NDS.256.66.0F.WIG E8 /r,AVX512VL AVX512BW,ModRM:reg (w),EVEX.vvvv (r),ModRM:r/m (r),NA
"VPSUBSB zmm1 {k1}{z}, zmm2, zmm3/m512",EVEX.NDS.512.66.0F.WIG E8 /r,AVX512BW,ModRM:reg (w),EVEX.vvvv (r),ModRM:r/m (r),NA
"VPSUBSW xmm1 {k1}{z}, xmm2, xmm3/m128",EVEX.NDS.128.66.0F.WIG E9 /r,AVX512VL AVX512BW,ModRM:reg (w),EVEX.vvvv (r),ModRM:r/m (r),NA
"VPSUBSW ymm1 {k1}{z}, ymm2, ymm3/m256",EVEX.NDS.256.66.0F.WIG E9 /r,AVX512VL AVX512BW,ModRM:reg (w),EVEX.vvvv (r),ModRM:r/m (r),NA
"PSUBUSB mm, mm/m64",NP 0F D8 /r,MMX,"ModRM:reg (r, w)",ModRM:r/m (r),NA,NA
"PSUBUSB xmm1, xmm2/m128",66 0F D8 /r,SSE2,"ModRM:reg (r, w)",ModRM:r/m (r),NA,NA
"PSUBUSW mm, mm/m64",NP 0F D9 /r,MMX,"ModRM:reg (r, w)",ModRM:r/m (r),NA,NA
"PSUBUSW xmm1, xmm2/m128",66 0F D9 /r,SSE2,"ModRM:reg (r, w)",ModRM:r/m (r),NA,NA
"VPSUBUSB xmm1, xmm2, xmm3/m128",VEX.NDS.128.66.0F.WIG D8 /r,AVX,ModRM:reg (w),VEX.vvvv (r),ModRM:r/m (r),NA
"VPSUBUSW xmm1, xmm2, xmm3/m128",VEX.NDS.128.66.0F.WIG D9 /r,AVX,ModRM:reg (w),VEX.vvvv (r),ModRM:r/m (r),NA
"VPSUBUSB ymm1, ymm2, ymm3/m256",VEX.NDS.256.66.0F.WIG D8 /r,AVX2,ModRM:reg (w),VEX.vvvv (r),ModRM:r/m (r),NA
"VPSUBUSW ymm1, ymm2, ymm3/m256",VEX.NDS.256.66.0F.WIG D9 /r,AVX2,ModRM:reg (w),VEX.vvvv (r),ModRM:r/m (r),NA
"VPSUBUSB xmm1 {k1}{z}, xmm2, xmm3/m128",EVEX.NDS.128.66.0F.WIG D8 /r,AVX512VL AVX512BW,ModRM:reg (w),EVEX.vvvv (r),ModRM:r/m (r),NA
"VPSUBUSB ymm1 {k1}{z}, ymm2, ymm3/m256",EVEX.NDS.256.66.0F.WIG D8 /r,AVX512VL AVX512BW,ModRM:reg (w),EVEX.vvvv (r),ModRM:r/m (r),NA
"VPSUBUSB zmm1 {k1}{z}, zmm2, zmm3/m512",EVEX.NDS.512.66.0F.WIG D8 /r,AVX512BW,ModRM:reg (w),EVEX.vvvv (r),ModRM:r/m (r),NA
"VPSUBUSW xmm1 {k1}{z}, xmm2, xmm3/m128",EVEX.NDS.128.66.0F.WIG D9 /r,AVX512VL AVX512BW,ModRM:reg (w),EVEX.vvvv (r),ModRM:r/m (r),NA
"VPSUBUSW ymm1 {k1}{z}, ymm2, ymm3/m256",EVEX.NDS.256.66.0F.WIG D9 /r,AVX512VL AVX512BW,ModRM:reg (w),EVEX.vvvv (r),ModRM:r/m (r),NA
"PTEST xmm1, xmm2/m128",66 0F 38 17 /r,SSE4_1,ModRM:reg (r),ModRM:r/m (r),NA,NA
"VPTEST xmm1, xmm2/m128",VEX.128.66.0F38.WIG 17 /r,AVX,ModRM:reg (r),ModRM:r/m (r),NA,NA
"VPTEST ymm1, ymm2/m256",VEX.256.66.0F38.WIG 17 /r,AVX,ModRM:reg (r),ModRM:r/m (r),NA,NA
PTWRITE r64/m64,F3 REX.W 0F AE /4,,ModRM:rm (r),NA,NA,NA
PTWRITE r32/m32,F3 0F AE /4,,ModRM:rm (r),NA,NA,NA
"PUNPCKHBW mm, mm/m64",NP 0F 68 /r,MMX,"ModRM:reg (r, w)",ModRM:r/m (r),NA,NA
"PUNPCKHBW xmm1, xmm2/m128",66 0F 68 /r,SSE2,"ModRM:reg (r, w)",ModRM:r/m (r),NA,NA
"PUNPCKHWD mm, mm/m64",NP 0F 69 /r,MMX,"ModRM:reg (r, w)",ModRM:r/m (r),NA,NA
"PUNPCKHWD xmm1, xmm2/m128",66 0F 69 /r,SSE2,"ModRM:reg (r, w)",ModRM:r/m (r),NA,NA
"PUNPCKHDQ mm, mm/m64",NP 0F 6A /r,MMX,"ModRM:reg (r, w)",ModRM:r/m (r),NA,NA
"PUNPCKHDQ xmm1, xmm2/m128",66 0F 6A /r,SSE2,"ModRM:reg (r, w)",ModRM:r/m (r),NA,NA
"PUNPCKHQDQ xmm1, xmm2/m128",66 0F 6D /r,SSE2,"ModRM:reg (r, w)",ModRM:r/m (r),NA,NA
"VPUNPCKHBW xmm1,xmm2, xmm3/m128",VEX.NDS.128.66.0F.WIG 68 /r,AVX,ModRM:reg (w),VEX.vvvv (r),ModRM:r/m (r),NA
"VPUNPCKHWD xmm1,xmm2, xmm3/m128",VEX.NDS.128.66.0F.WIG 69 /r,AVX,ModRM:reg (w),VEX.vvvv (r),ModRM:r/m (r),NA
"VPUNPCKHDQ xmm1, xmm2, xmm3/m128",VEX.NDS.128.66.0F.WIG 6A /r,AVX,ModRM:reg (w),VEX.vvvv (r),ModRM:r/m (r),NA
"VPUNPCKHQDQ xmm1, xmm2, xmm3/m128",VEX.NDS.128.66.0F.WIG 6D /r,AVX,ModRM:reg (w),VEX.vvvv (r),ModRM:r/m (r),NA
"VPUNPCKHBW ymm1, ymm2, ymm3/m256",VEX.NDS.256.66.0F.WIG 68 /r,AVX2,ModRM:reg (w),VEX.vvvv (r),ModRM:r/m (r),NA
"VPUNPCKHWD ymm1, ymm2, ymm3/m256",VEX.NDS.256.66.0F.WIG 69 /r,AVX2,ModRM:reg (w),VEX.vvvv (r),ModRM:r/m (r),NA
"VPUNPCKHDQ ymm1, ymm2, ymm3/m256",VEX.NDS.256.66.0F.WIG 6A /r,AVX2,ModRM:reg (w),VEX.vvvv (r),ModRM:r/m (r),NA
"VPUNPCKHQDQ ymm1, ymm2, ymm3/m256",VEX.NDS.256.66.0F.WIG 6D /r,AVX2,ModRM:reg (w),VEX.vvvv (r),ModRM:r/m (r),NA
